open,high,low,close,volume,payment_type,fare_amount
149.75,150.929993,149.720001,150.86000100000001,113408900,CSH,150.529999
150.86000100000001,151.300003,149.78999300000001,150.529999,108027500,CSH,150.570007
150.699997,151.66000399999999,150.19000199999999,150.570007,180673300,CSH,151.60000600000001
150.800003,151.63000500000001,150.38000500000001,151.60000600000001,114166500,CSH,151.300003
151.38000500000001,151.96000699999999,151.11000100000001,151.300003,101132800,CSH,152.61999499999999
152.009995,152.61999499999999,151.80999800000001,152.61999499999999,99182000,CSH,152.53999300000001
152.58000200000001,153.229996,152.5,152.53999300000001,174664600,CSH,152.41999799999999
152.699997,153.16000399999999,152.38000500000001,152.41999799999999,82148800,CSH,152.44000199999999
152.949997,153.5,152.36000100000001,152.44000199999999,133786600,CSH,151.05999800000001
152.529999,153.21000699999999,150.740005,151.05999800000001,187593000,CSH,151.69000199999999
151.5,152.020004,151.179993,151.69000199999999,83309200,CSH,152.240005
151.94000199999999,152.5,151.449997,152.240005,82020000,CSH,153.479996
151.46000699999999,153.53999300000001,151.33999600000001,153.479996,129013600,CSH,153.320007
153.66999799999999,153.88999899999999,153.11999499999999,153.320007,114866700,CSH,154.08000200000001
153.88000500000001,154.39999399999999,153.509995,154.08000200000001,107771700,CSH,154.10000600000001
153.53999300000001,154.38999899999999,153.479996,154.10000600000001,78008800,CSH,153.490005
153.740005,153.89999399999999,152.86000100000001,153.490005,126917900,CSH,151.83999600000001
152.86000100000001,152.949997,151.75,151.83999600000001,164096800,CSH,149.10000600000001
151.55999800000001,152.5,149.05999800000001,149.10000600000001,232414600,CSH,151.03999300000001
149.58000200000001,151.19000199999999,149.08999600000001,151.03999300000001,175886000,CSH,151.300003
150.929993,151.949997,150.699997,151.300003,102015600,CSH,149.64999399999999
150.66999799999999,151.53999300000001,149.550003,149.64999399999999,233898000,CSH,151.88999899999999
150.5,152.070007,149.720001,151.88999899999999,193208200,CSH,152.86000100000001
152.05999800000001,153.11999499999999,152.029999,152.86000100000001,146396500,CSH,153.070007
153.13999899999999,153.66000399999999,152.929993,153.070007,154030800,CSH,152.88999899999999
153.38000500000001,153.38999899999999,152.66000399999999,152.88999899999999,88537500,CSH,153.270004
152.550003,153.38000500000001,152.36000100000001,153.270004,110851700,CSH,151.13999899999999
153.58000200000001,153.58000200000001,150.96000699999999,151.13999899999999,177119700,CSH,151.979996
151.08000200000001,152.11000100000001,150.25,151.979996,205262000,CSH,150.550003
151.520004,151.770004,149.85000600000001,150.550003,204964700,CSH,149.83000200000001
150.240005,151.25,149.020004,149.83000200000001,232014400,CSH,148.28999300000001
150.21000699999999,150.46000699999999,148.279999,148.28999300000001,198445700,CSH,150.39999399999999
148.13000500000001,150.570007,148.05999800000001,150.39999399999999,213638000,CSH,150.38000500000001
150.38000500000001,151.41000399999999,149.66999799999999,150.38000500000001,157705000,CSH,150.429993
150.89999399999999,151.64999399999999,149.14999399999999,150.429993,199701800,CSH,151.78999300000001
150.86999499999999,151.91999799999999,150.770004,151.78999300000001,103357000,CSH,152.33999600000001
152.179993,152.5,151.990005,152.33999600000001,54048400,CSH,152.179993
152.39999399999999,152.55999800000001,151.63000500000001,152.179993,89279000,CSH,152.979996
152.38000500000001,153.16999799999999,151.929993,152.979996,81109000,CSH,153.10000600000001
153.16000399999999,153.36000100000001,152.61999499999999,153.10000600000001,72348100,CSH,150.91999799999999
152.28999300000001,152.61000100000001,150.770004,150.91999799999999,180362600,CSH,151.990005
150.75,152.050003,150.520004,151.990005,175607600,CSH,154.38999899999999
152.36999499999999,154.75,152.33999600000001,154.38999899999999,133882500,CSH,154.85000600000001
154.570007,155.46000699999999,154.38999899999999,154.85000600000001,111794300,CSH,154.83000200000001
154.990005,155.529999,154.58000200000001,154.83000200000001,98378700,CSH,154.75
154.929993,155.479996,154.679993,154.75,126201300,CSH,154.470001
154.229996,154.800003,153.300003,154.470001,237887400,CSH,155.070007
155.199997,155.529999,154.75,155.070007,145212700,CSH,153.5
154.88999899999999,154.990005,152.83000200000001,153.5,245502500,CSH,153.970001
154.179993,154.720001,153.300003,153.970001,121183900,CSH,151.300003
153.11999499999999,154.279999,150.759995,151.300003,256732400,CSH,151.61000100000001
152.020004,152.38999899999999,150.25,151.61000100000001,265214500,CSH,148.020004
150.19000199999999,150.800003,146.38999899999999,148.020004,467592500,CSH,145.11000100000001
148.21000699999999,148.86999499999999,145.050003,145.11000100000001,422987600,CSH,147.38000500000001
145.929993,147.80999800000001,145.28999300000001,147.38000500000001,283017500,CSH,145.720001
148.33000200000001,149.46000699999999,145.03999300000001,145.720001,316976700,CSH,146.429993
145.179993,147.009995,143.949997,146.429993,467670000,CSH,147.60000600000001
146.759995,147.759995,145.259995,147.60000600000001,294758400,CSH,143.800003
147.279999,147.58000200000001,143.199997,143.800003,359398200,CSH,146.21000699999999
144.21000699999999,146.83000200000001,142.529999,146.21000699999999,324980000,CSH,147.770004
145.94000199999999,149,145.229996,147.770004,232568700,CSH,149.83000200000001
148.41000399999999,150.58999600000001,147.33999600000001,149.83000200000001,274930600,CSH,145.38999899999999
147.429993,148.949997,145.28999300000001,145.38999899999999,357622100,CSH,144.71000699999999
144.38999899999999,146.5,143.11999499999999,144.71000699999999,411018400,CSH,145.229996
146.5,146.88999899999999,145.020004,145.229996,181917200,CSH,143.009995
145.699997,146.05999800000001,142.720001,143.009995,264134500,CSH,141.03999300000001
142.720001,144.46000699999999,140.61999499999999,141.03999300000001,323834000,CSH,142.10000600000001
139.78999300000001,142.94000199999999,137,142.10000600000001,546743700,CSH,144.71000699999999
145.5,145.80999800000001,141.38999899999999,144.71000699999999,388218100,CSH,144.63999899999999
145.16999799999999,145.470001,143.28999300000001,144.63999899999999,187320400,CSH,144.929993
144.60000600000001,145.970001,144.13999899999999,144.929993,157066400,CSH,146.64999399999999
146.009995,146.800003,145.33000200000001,146.64999399999999,173156700,CSH,146.520004
147.33999600000001,147.64999399999999,145.61000100000001,146.520004,203915300,CSH,148.33000200000001
146.479996,148.33000200000001,146.279999,148.33000200000001,128901900,CSH,146.949997
147.85000600000001,148.33000200000001,146.729996,146.949997,113024300,CSH,143.720001
146.16000399999999,146.25,143.46000699999999,143.720001,219790700,CSH,146.53999300000001
144.36999499999999,146.740005,143.96000699999999,146.53999300000001,207654200,CSH,146.14999399999999
145.449997,147.19000199999999,145.30999800000001,146.14999399999999,191817300,CSH,147.58999600000001
147.64999399999999,148.5,146.83000200000001,147.58999600000001,185477500,CSH,149.08000200000001
147.449997,149.979996,147.39999399999999,149.08000200000001,120062000,CSH,147.78999300000001
148.199997,148.36000100000001,147,147.78999300000001,166261800,CSH,148.13000500000001
147.949997,148.61000100000001,147.11999499999999,148.13000500000001,127878400,CSH,146.070007
146.479996,146.88999899999999,145.259995,146.070007,235447600,CSH,145.78999300000001
146.520004,146.720001,144.33000200000001,145.78999300000001,192305900,CSH,147.490005
146.240005,147.699997,146.13000500000001,147.490005,162081900,CSH,147.86999499999999
147.28999300000001,148.44000199999999,146.979996,147.86999499999999,149554600,CSH,148.91000399999999
148.550003,149.449997,148.199997,148.91000399999999,154079000,CSH,148.89999399999999
147.96000699999999,149.08999600000001,147.740005,148.89999399999999,121911000,CSH,148.10000600000001
148.30999800000001,148.64999399999999,147.63000500000001,148.10000600000001,109870800,CSH,152.46000699999999
148.83000200000001,152.5,148.13000500000001,152.46000699999999,263759500,CSH,153.36000100000001
153.41000399999999,154.38999899999999,152.71000699999999,153.36000100000001,193779900,CSH,152.279999
153.33999600000001,153.429993,152.11000100000001,152.279999,175186800,CSH,151.970001
152.71000699999999,153.11999499999999,151.740005,151.970001,141457500,CSH,151.69000199999999
152.41999799999999,152.820007,151.36000100000001,151.69000199999999,139450200,CSH,151.38999899999999
150.80999800000001,151.66000399999999,150.470001,151.38999899999999,142289900,CSH,152.19000199999999
152.25,152.770004,151.38999899999999,152.19000199999999,135547000,CSH,153.08999600000001
152.91000399999999,153.10000600000001,152.19000199999999,153.08999600000001,102713300,CSH,152.58000200000001
152.85000600000001,153.19000199999999,151.979996,152.58000200000001,133372100,CSH,154.300003
152.60000600000001,154.75,152.5,154.300003,148162300,CSH,154.08999600000001
154.61000100000001,154.64999399999999,153.80999800000001,154.08999600000001,112978800,CSH,153.779999
153.80999800000001,154.41000399999999,153.009995,153.779999,119055900,CSH,154.020004
154.11000100000001,154.259995,153.58999600000001,154.020004,76864400,CSH,155.85000600000001
155.029999,156.10000600000001,154.63000500000001,155.85000600000001,134579700,CSH,155.020004
155.38999899999999,155.490005,154.770004,155.020004,71280400,CSH,156.479996
155.60000600000001,156.5,155.029999,156.479996,94054300,CSH,156.220001
156.03999300000001,156.44000199999999,155.41000399999999,156.220001,101711100,CSH,155.470001
156.929993,157.520004,154.53999300000001,155.470001,233529100,CSH,156.33000200000001
155.46000699999999,156.35000600000001,155.270004,156.33000200000001,124546700,CSH,155.009995
156.270004,156.36000100000001,153.94000199999999,155.009995,161151900,CSH,153.779999
154.41000399999999,154.520004,153.470001,153.779999,166525700,CSH,154.25
154.979996,155.08999600000001,152.470001,154.25,216687300,CSH,153.69000199999999
153.449997,154.19000199999999,153.08000200000001,153.69000199999999,148367500,CSH,149.66999799999999
153.08999600000001,156.479996,149.66000399999999,149.66999799999999,297169900,CSH,150.53999300000001
148.86000100000001,150.759995,148.66000399999999,150.53999300000001,261989800,CSH,151.759995
151.46000699999999,151.949997,150.25,151.759995,180085100,CSH,151.479996
151.21000699999999,151.740005,148.83999600000001,151.479996,326694200,CSH,151.83999600000001
151.64999399999999,152.28999300000001,149.88000500000001,151.83999600000001,237374500,CSH,153.61999499999999
153.05999800000001,153.61999499999999,151.89999399999999,153.61999499999999,176484000,CSH,154.13000500000001
153.929993,154.44000199999999,153.550003,154.13000500000001,106841000,CSH,153.05999800000001
153.449997,153.75,152.86999499999999,153.05999800000001,132981600,CSH,154.64999399999999
153.979996,155.270004,152.83999600000001,154.64999399999999,220954400,CSH,151.029999
153.28999300000001,153.41000399999999,150.58999600000001,151.029999,333040800,CSH,151.199997
151.529999,152,149.21000699999999,151.199997,331228200,CSH,150.050003
149.63999899999999,151.16000399999999,148.970001,150.050003,226841000,CSH,152.070007
150.86000100000001,152.11000100000001,149.89999399999999,152.070007,177800500,CSH,147.91000399999999
150.44000199999999,151.13000500000001,147.550003,147.91000399999999,306639700,CSH,147.16000399999999
147.990005,148.39999399999999,145.070007,147.16000399999999,374509900,CSH,145.13999899999999
145.69000199999999,147.53999300000001,144.88999899999999,145.13999899999999,277745100,CSH,143.699997
145.21000699999999,146.61000100000001,143.699997,143.699997,243087800,CSH,148.08000200000001
145.36999499999999,148.30999800000001,145.220001,148.08000200000001,191117400,CSH,147.66999799999999
149.220001,149.39999399999999,146.779999,147.66999799999999,230558800,CSH,145.53999300000001
146.570007,147.490005,144.520004,145.53999300000001,263111100,CSH,145.78999300000001
146.30999800000001,146.470001,144.570007,145.78999300000001,308770600,CSH,143.759995
145.279999,145.36000100000001,143.19000199999999,143.759995,267746000,CSH,144.63999899999999
144.020004,145.529999,142.11000100000001,144.63999899999999,414767500,CSH,141.679993
143.08000200000001,143.91000399999999,141.66999799999999,141.679993,259012400,CSH,144.13000500000001
143.070007,144.33999600000001,142.699997,144.13000500000001,77688400,CSH,140.949997
144.429993,144.88000500000001,140.66000399999999,140.949997,214232000,CSH,142.570007
141.740005,143.229996,140.949997,142.570007,293897900,CSH,147.13000500000001
144.19000199999999,147.470001,144.13999899999999,147.13000500000001,258596900,CSH,147.179993
146.61999499999999,147.720001,146.10000600000001,147.179993,199409900,CSH,148.66000399999999
149.03999300000001,149.86999499999999,147.33000200000001,148.66000399999999,222908000,CSH,147.679993
148.19000199999999,148.449997,147.28999300000001,147.679993,146430400,CSH,146.36000100000001
146.66000399999999,147.53999300000001,146.30999800000001,146.36000100000001,136533900,CSH,148.80999800000001
147.929993,149.199997,147.83000200000001,148.80999800000001,171130000,CSH,150.94000199999999
148.63000500000001,151.21000699999999,148.570007,150.94000199999999,154457400,CSH,150.91000399999999
151.41999799999999,151.5,150.550003,150.91000399999999,148980100,CSH,152.08000200000001
151.279999,152.25,150.86000100000001,152.08000200000001,123914300,CSH,147.91000399999999
152.13999899999999,152.88999899999999,147.83000200000001,147.91000399999999,250346400,CSH,149.36999499999999
151.05999800000001,151.770004,147.199997,149.36999499999999,322435600,CSH,149.05999800000001
148.320007,149.38999899999999,147.300003,149.05999800000001,237551300,CSH,147.16999799999999
147.929993,149.10000600000001,147.10000600000001,147.16999799999999,159152900,CSH,145.070007
146.61000100000001,146.86999499999999,144.86000100000001,145.070007,177269400,CSH,145.88000500000001
146.10000600000001,146.479996,143.96000699999999,145.88000500000001,245569300,CSH,145.88000500000001
145.94000199999999,146.88999899999999,144.94000199999999,145.88000500000001,198917200,CSH,146.800003
146.83999600000001,146.86000100000001,145.179993,146.800003,214813800,CSH,148.13000500000001
147.36999499999999,148.41999799999999,147.08999600000001,148.13000500000001,146084400,CSH,149.229996
148.820007,149.479996,148.479996,149.229996,45601400,CSH,149.550003
148.64999399999999,149.679993,148.5,149.550003,67093100,CSH,147.66999799999999
149.020004,149.029999,147.320007,147.66999799999999,122981700,CSH,147.300003
148.53999300000001,148.61000100000001,146.89999399999999,147.300003,116398100,CSH,146.21000699999999
147.10000600000001,147.61000100000001,146.05999800000001,146.21000699999999,108126800,CSH,144.929993
146.529999,146.990005,143.88000500000001,144.929993,204935600,CSH,144.86000100000001
144.91000399999999,145.490005,144.070007,144.86000100000001,125133300,CSH,141.30999800000001
143.33999600000001,143.44000199999999,140.91000399999999,141.30999800000001,232330900,CSH,141.19000199999999
141.80999800000001,142.229996,140.10000600000001,141.19000199999999,234991000,CSH,138.91000399999999
142.08000200000001,142.89999399999999,138.44000199999999,138.91000399999999,326365700,CSH,140.36999499999999
139.08999600000001,140.78999300000001,137.699997,140.36999499999999,301824900,CSH,141.28999300000001
139.679993,142.800003,139.36999499999999,141.28999300000001,335701200,CSH,140.14999399999999
140.779999,141.89999399999999,139,140.14999399999999,267076600,CSH,141.279999
141.16000399999999,141.86000100000001,140.39999399999999,141.279999,170365500,CSH,138.16999799999999
139.78999300000001,141.490005,137.89999399999999,138.16999799999999,239940100,CSH,136.979996
137.36000100000001,139.11999499999999,136.279999,136.979996,378802600,CSH,133.429993
137.80999800000001,137.88000500000001,132.929993,133.429993,397892600,CSH,132.05999800000001
134.740005,135.020004,131.10000600000001,132.05999800000001,348561500,CSH,130.720001
127.209999,132.429993,126,130.720001,435923700,CSH,133.86000100000001
127.089996,134.19000199999999,126.839996,133.86000100000001,511913000,CSH,134.990005
134.479996,135.46000699999999,133.30999800000001,134.990005,259949300,CSH,133.03999300000001
136.509995,136.759995,132.60000600000001,133.03999300000001,269603900,CSH,135.240005
133.259995,135.520004,132.05999800000001,135.240005,217934600,CSH,135.91000399999999
136.10000600000001,136.449997,134.88000500000001,135.91000399999999,168968300,CSH,134.91000399999999
135.58000200000001,138.53999300000001,134.60000600000001,134.91000399999999,334939200,CSH,137.36999499999999
133.39999399999999,138.53999300000001,133.199997,137.36999499999999,343680800,CSH,139.58000200000001
137.94000199999999,139.61000100000001,137.520004,139.58000200000001,206843600,CSH,137.820007
139.21000699999999,139.300003,137.63999899999999,137.820007,124694300,CSH,134.13000500000001
135.94000199999999,136.25,133.66999799999999,134.13000500000001,286882500,CSH,133.050003
134.58000200000001,135.25,132.41000399999999,133.050003,250792900,CSH,133.929993
131.800003,134.78999300000001,131.729996,133.929993,297368100,CSH,133.070007
133.08999600000001,134.220001,132.10000600000001,133.070007,221643500,CSH,133.75
133.10000600000001,134.229996,132.03999300000001,133.75,188576300,CSH,134.990005
134.91000399999999,136.30999800000001,133.979996,134.990005,256654400,CSH,136.36999499999999
136.009995,137.05999800000001,135.13999899999999,136.36999499999999,181967800,CSH,135.16999799999999
136.949997,137,134.78999300000001,135.16999799999999,215207200,CSH,135.13999899999999
134.5,135.220001,133.91000399999999,135.13999899999999,154110300,CSH,135.520004
136.720001,136.88999899999999,134.61000100000001,135.520004,145190000,CSH,135.91999799999999
133.990005,136.550003,133.759995,135.91999799999999,220085700,CSH,134.78999300000001
136.66000399999999,137.009995,134.070007,134.78999300000001,201051200,CSH,135.61999499999999
134.970001,135.85000600000001,132.86000100000001,135.61999499999999,205491000,CSH,137.33000200000001
135.53999300000001,137.64999399999999,134.779999,137.33000200000001,190107000,CSH,138.36000100000001
136.75,138.949997,136.5,138.36000100000001,212420700,CSH,138.220001
137.55999800000001,139.13999899999999,137.41000399999999,138.220001,168395800,CSH,136.86999499999999
137.240005,137.96000699999999,136.550003,136.86999499999999,170831100,CSH,133.820007
135.60000600000001,135.679993,132.779999,133.820007,252715200,CSH,133.5
133.13999899999999,133.80999800000001,132.240005,133.5,189483500,CSH,132.990005
132.229996,133.39999399999999,130.990005,132.990005,282513100,CSH,133.83000200000001
133.41999799999999,134.770004,132.33999600000001,133.83000200000001,270681400,CSH,131.05999800000001
132.979996,133.220001,130.550003,131.05999800000001,247911700,CSH,129.71000699999999
129.770004,131.740005,128.58000200000001,129.71000699999999,326434600,CSH,128
129.83999600000001,129.929993,127.589996,128,235683600,CSH,132.60000600000001
130.720001,132.720001,128.949997,132.60000600000001,341440600,CSH,131.36000100000001
132.740005,133.770004,131.16000399999999,131.36000100000001,229161100,CSH,131.64999399999999
129.61000100000001,132.63999899999999,128.60000600000001,131.64999399999999,351504200,CSH,129.61000100000001
132.770004,132.80999800000001,127.779999,129.61000100000001,484687800,CSH,128.300003
126.56999999999999,129.259995,126.06999999999999,128.300003,405311100,CSH,133.63000500000001
130.61999499999999,133.69000199999999,129.979996,133.63000500000001,334416600,CSH,130.320007
134.13999899999999,134.64999399999999,130.03999300000001,130.320007,345971600,CSH,132.08000200000001
130.050003,132.91000399999999,129.259995,132.08000200000001,245320700,CSH,134.720001
133.30999800000001,135.80999800000001,133.240005,134.720001,208977300,CSH,134.85000600000001
134.86000100000001,135.550003,133.770004,134.85000600000001,192947200,CSH,133.199997
134.46000699999999,135.08999600000001,133.11000100000001,133.199997,196934300,CSH,132.779999
134.199997,134.44000199999999,132.36000100000001,132.779999,225153200,CSH,131.509995
132.990005,133.36000100000001,131.05999800000001,131.509995,180896100,CSH,131.970001
131.28999300000001,132.729996,131.08999600000001,131.970001,166692100,CSH,136.61000100000001
133.61000100000001,136.83999600000001,133.509995,136.61000100000001,254547300,CSH,136.699997
137.050003,137.66999799999999,135.979996,136.699997,210910800,CSH,137.03999300000001
135.96000699999999,137.44000199999999,135.71000699999999,137.03999300000001,175884800,CSH,136.88999899999999
137.11999499999999,137.96000699999999,136.11999499999999,136.88999899999999,204446800,CSH,136.96000699999999
137.86999499999999,138.570007,136.740005,136.96000699999999,154245500,CSH,136.820007
136.19000199999999,136.91999799999999,135.949997,136.820007,148937300,CSH,135.83000200000001
136.61000100000001,136.800003,134.88999899999999,135.83000200000001,195610600,CSH,136.020004
135.41999799999999,136.66999799999999,134.89999399999999,136.020004,192967800,CSH,133.38000500000001
134.490005,135.11999499999999,133.009995,133.38000500000001,222973300,CSH,132.929993
133.19000199999999,133.53999300000001,132.550003,132.929993,160522000,CSH,133.240005
133.58000200000001,133.69000199999999,132.33000200000001,133.240005,172389200,CSH,136.85000600000001
134.53999300000001,136.91000399999999,134.520004,136.85000600000001,189268900,CSH,137.050003
136.020004,137.25,135.66000399999999,137.050003,179665700,CSH,138.479996
138.94000199999999,139.55999800000001,138.259995,138.479996,218530600,CSH,138.550003
138.229996,138.979996,137.85000600000001,138.550003,118587400,CSH,137.94000199999999
138.19000199999999,138.30999800000001,136.89999399999999,137.94000199999999,162166000,CSH,137.720001
138.08999600000001,138.779999,137.11999499999999,137.720001,193309000,CSH,138.320007
138.08000200000001,139.740005,137.03999300000001,138.320007,229381300,CSH,139.60000600000001
139.39999399999999,139.88999899999999,137.91000399999999,139.60000600000001,190788100,CSH,139.63000500000001
139.88000500000001,140.25,139.38000500000001,139.63000500000001,105610200,CSH,139.08000200000001
139.38999899999999,139.729996,138.61000100000001,139.08000200000001,125514100,CSH,138.259995
139.28999300000001,140.58999600000001,138.259995,138.259995,208395900,CSH,141.11999499999999
138.38000500000001,141.11999499999999,138.270004,141.11999499999999,187279500,CSH,141.509995
142.33999600000001,142.36999499999999,140.55999800000001,141.509995,181585500,CSH,140.83000200000001
141.050003,141.61000100000001,140.41000399999999,140.83000200000001,118504500,CSH,142.050003
140.020004,142.199997,139.69000199999999,142.050003,179339800,CSH,139.520004
141.88999899999999,142.03999300000001,139.13000500000001,139.520004,199267300,CSH,139.16000399999999
139.740005,140.320007,138.979996,139.16000399999999,178321200,CSH,138.89999399999999
138.60000600000001,139.38999899999999,138.449997,138.89999399999999,152588200,CSH,140.46000699999999
139.25,140.55999800000001,138.729996,140.46000699999999,147865900,CSH,140.479996
140.800003,140.88999899999999,139.729996,140.479996,159132200,CSH,140.770004
141.070007,142.199997,140.46000699999999,140.770004,181910800,CSH,142.529999
141.03999300000001,142.63000500000001,140.83000200000001,142.529999,166927000,CSH,142.66000399999999
142.86000100000001,142.86999499999999,141.61000100000001,142.66000399999999,204236800,CSH,143.050003
142.80999800000001,144.300003,142.300003,143.050003,165664400,CSH,141.88999899999999
142.270004,142.33999600000001,141,141.88999899999999,178552100,CSH,139.490005
141.80999800000001,142.11999499999999,139,139.490005,252724800,CSH,139.509995
139.429993,140.16999799999999,139,139.509995,170820400,CSH,137.63999899999999
139.050003,139.66000399999999,137.520004,137.63999899999999,181376400,CSH,138.66000399999999
137.800003,139,137.529999,138.66000399999999,168322900,CSH,139.300003
139.16999799999999,140,138,139.300003,181288100,CSH,140
139.13000500000001,140.929993,139.08000200000001,140,173927200,CSH,140.35000600000001
140.470001,140.740005,139.94000199999999,140.35000600000001,117362000,CSH,138.89999399999999
139.83000200000001,139.86000100000001,138,138.89999399999999,181069900,CSH,138.08999600000001
139.300003,139.61999499999999,137.229996,138.08999600000001,271965700,CSH,138.020004
137.699997,139.16000399999999,137.46000699999999,138.020004,246637700,CSH,140.779999
138.58000200000001,140.88999899999999,138.320007,140.779999,237867100,CSH,136.28999300000001
139.550003,139.800003,136.220001,136.28999300000001,384276300,CSH,136.61999499999999
136.86000100000001,137.5,135.41000399999999,136.61999499999999,228263900,CSH,135.94000199999999
135.66999799999999,137.10000600000001,135.35000600000001,135.94000199999999,260234900,CSH,133.94000199999999
135.970001,136.259995,133.929993,133.94000199999999,283890100,CSH,134.449997
134.60000600000001,135.86999499999999,133.520004,134.449997,252791800,CSH,136.14999399999999
135.16999799999999,136.520004,134.41999799999999,136.14999399999999,244726900,CSH,136.229996
135.550003,136.929993,135.46000699999999,136.229996,185832500,CSH,135.570007
137.070007,137.11999499999999,135.36999499999999,135.570007,191707700,CSH,134.25
134.69000199999999,135.520004,133.71000699999999,134.25,265893000,CSH,134.41999799999999
134.14999399999999,135.240005,133.5,134.41999799999999,304204900,CSH,131.58000200000001
132.83999600000001,133.08999600000001,131.220001,131.58000200000001,289275700,CSH,131.449997
132.08999600000001,132.229996,131.320007,131.449997,165096400,CSH,131.19000199999999
131.050003,132.44000199999999,130.19000199999999,131.19000199999999,267300600,CSH,131.80999800000001
131.720001,133.39999399999999,131.240005,131.80999800000001,287853900,CSH,128.229996
130.570007,131.41999799999999,128.08000200000001,128.229996,297775000,CSH,127.529999
128.279999,128.86000100000001,127.040001,127.529999,303423400,CSH,127.980003
127.889999,128.91000399999999,127.300003,127.980003,258842600,CSH,128.38000500000001
126.519997,128.470001,125.93000000000001,128.38000500000001,388622000,CSH,126.18000000000001
128.78999300000001,129.16000399999999,125.949997,126.18000000000001,288064600,CSH,126.30999799999999
127.110001,127.110001,124.989998,126.30999799999999,239352500,CSH,125.019997
126.790001,127.339996,123.91999800000001,125.019997,372427300,CSH,127.239998
124.989998,127.389999,124.199997,127.239998,375973700,CSH,124.790001
127.5,127.739998,124.389999,124.790001,336729400,CSH,125.300003
124.43000000000001,125.790001,123.58000199999999,125.300003,436475700,CSH,123.839996
123.970001,125.900002,122.489998,123.839996,481124600,CSH,122.720001
125.260002,125.5,122.400002,122.720001,322720800,CSH,120.989998
121.800003,123.489998,120.019997,120.989998,502502500,CSH,123.959999
121.449997,124.56999999999999,121.099998,123.959999,371642900,CSH,125.199997
125.139999,126.260002,124.089996,125.199997,375490600,CSH,125.980003
126.16999800000001,126.41999800000001,125.150002,125.980003,267030100,CSH,126.050003
126.510002,126.800003,125.19000200000001,126.050003,222863000,CSH,127.480003
125.150002,127.800003,124.849998,127.480003,296904200,CSH,128.16999799999999
127.889999,129.14999399999999,127.550003,128.16999799999999,311698400,CSH,125.510002
128.33999600000001,128.41000399999999,125.160004,125.510002,248634500,CSH,125.480003
125.889999,126.489998,125.16999800000001,125.480003,219131000,CSH,123.639999
125.510002,126.05999799999999,123.41999800000001,123.639999,205201300,CSH,126.279999
123.980003,126.379997,123.639999,126.279999,261505600,CSH,128.529999
127.110001,128.60000600000001,126.279999,128.529999,354710000,CSH,126.83000199999999
127.400002,128.570007,126.629997,126.83000199999999,277402100,CSH,126.160004
127.120003,127.279999,125.459999,126.160004,248690900,CSH,124.989998
126.040001,126.139999,124.760002,124.989998,188239600,CSH,128.36000100000001
126.019997,128.55999800000001,124.970001,128.36000100000001,251577600,CSH,128.929993
128.020004,129.300003,127.480003,128.929993,209555400,CSH,127.010002
127.959999,128.44000199999999,126.540001,127.010002,246312500,CSH,129.36999499999999
126.58000199999999,129.929993,126.379997,129.36999499999999,260811700,CSH,130.71000699999999
129.470001,131.509995,129.229996,130.71000699999999,249425800,CSH,129.35000600000001
130.279999,130.699997,128.729996,129.35000600000001,213200800,CSH,128.570007
128.78999300000001,129.64999399999999,127.66999800000001,128.570007,256393200,CSH,129.53999300000001
127.839996,130.279999,127.75,129.53999300000001,239555300,CSH,130.16999799999999
129.929993,130.5,129.300003,130.16999799999999,181000800,CSH,128.38999899999999
130.429993,130.479996,127.660004,128.38999899999999,172275100,CSH,126.989998
127.41999800000001,127.69000200000001,126.529999,126.989998,194673700,CSH,127.58000199999999
127.389999,127.949997,126.339996,127.58000199999999,225498200,CSH,127.800003
126.75,128.44000199999999,126.599998,127.800003,180609800,CSH,129.64999399999999
128.66999799999999,129.64999399999999,127.800003,129.64999399999999,167715300,CSH,127.019997
128.800003,129.64999399999999,126.75,127.019997,171936900,CSH,127.389999
127.019997,127.870003,126.58000199999999,127.389999,159117200,CSH,128.63000500000001
127.550003,128.83000200000001,127.300003,128.63000500000001,171032800,CSH,130.19000199999999
129.279999,130.33999600000001,129.11000100000001,130.19000199999999,167537100,CSH,128.78999300000001
129.729996,130.13999899999999,128.509995,128.78999300000001,189195800,CSH,127.989998
130.029999,130.71000699999999,127.519997,127.989998,252364900,CSH,127.879997
127.879997,128.5,126.93000000000001,127.879997,251947000,CSH,124.029999
126.970001,127.230003,123.959999,124.029999,340042500,CSH,124.41999800000001
123.290001,124.949997,122,124.41999800000001,289503400,CSH,126.989998
128.03999300000001,128.240005,124.41999800000001,126.989998,364075300,CSH,123.220001
127.099998,127.360001,122.800003,123.220001,377326800,CSH,123.720001
123.889999,124.900002,122.550003,123.720001,298916600,CSH,125.510002
122.120003,125.739998,121.599998,125.510002,375369400,CSH,126.089996
124.290001,126.209999,123.83000199999999,126.089996,297851200,CSH,120.089996
121.629997,125.650002,119.889999,120.089996,483607000,CSH,122.099998
117.199997,122.31999999999999,117,122.099998,581744300,CSH,116.610001
119.639999,121.849998,116,116.610001,624095600,CSH,120.06999999999999
118.050003,121.790001,113.800003,120.06999999999999,776114700,CSH,124.120003
126.699997,128,123.33000199999999,124.120003,501087800,CSH,121.30999799999999
124.449997,124.75,120.360001,121.30999799999999,249966500,CSH,118.550003
120.849998,122.019997,118.279999,118.550003,327470400,CSH,118.93000000000001
